order_id,customer_id,product_id,location_id,order_date,ship_date,shipping_id,sales,quantity,discount,profit
CA-2015-163055,DS-13180,OFF-ST-10002485,30208,2015-08-09,2015-08-16,14,21.98,1.0,0.0,0.22
US-2015-145436,VD-21670,FUR-CH-10004860,30211,2015-02-28,2015-03-04,14,161.57,2.0,0.2,-28.27
US-2015-145436,VD-21670,FUR-CH-10004477,30211,2015-02-28,2015-03-04,14,389.7,8.0,0.2,43.84
US-2014-156216,EA-14035,OFF-BI-10001679,30089,2014-09-13,2014-09-17,14,18.65,7.0,0.7,-12.43
US-2017-100930,CS-12400,FUR-TA-10001705,30214,2017-04-07,2017-04-12,14,233.86,2.0,0.45,-102.05
US-2017-100930,CS-12400,FUR-TA-10003473,30214,2017-04-07,2017-04-12,14,620.61,3.0,0.45,-248.25
US-2017-100930,CS-12400,OFF-BI-10001679,30214,2017-04-07,2017-04-12,14,5.33,2.0,0.7,-3.55
US-2017-100930,CS-12400,FUR-FU-10004017,30214,2017-04-07,2017-04-12,14,258.07,3.0,0.2,0.0
US-2017-100930,CS-12400,TEC-AC-10003832,30214,2017-04-07,2017-04-12,14,617.98,3.0,0.2,-7.72
CA-2017-160514,DB-13120,OFF-PA-10002479,30219,2017-11-12,2017-11-16,14,10.56,2.0,0.0,4.75
CA-2016-157749,KL-16645,OFF-PA-10003349,30049,2016-06-04,2016-06-09,13,25.92,5.0,0.2,9.4
CA-2016-157749,KL-16645,FUR-FU-10000576,30049,2016-06-04,2016-06-09,13,419.68,5.0,0.6,-356.73
CA-2016-157749,KL-16645,FUR-FU-10004351,30049,2016-06-04,2016-06-09,13,11.69,3.0,0.6,-4.68
CA-2016-157749,KL-16645,TEC-PH-10000011,30049,2016-06-04,2016-06-09,13,31.98,2.0,0.2,11.19
CA-2016-157749,KL-16645,FUR-TA-10002607,30049,2016-06-04,2016-06-09,13,177.23,5.0,0.5,-120.51
CA-2016-157749,KL-16645,FUR-FU-10002505,30049,2016-06-04,2016-06-09,13,4.04,3.0,0.6,-2.83
CA-2016-157749,KL-16645,OFF-AR-10004685,30049,2016-06-04,2016-06-09,13,7.41,2.0,0.2,1.2
CA-2014-131926,DW-13480,FUR-CH-10004063,30227,2014-06-01,2014-06-06,13,2001.86,7.0,0.0,580.54
CA-2014-131926,DW-13480,OFF-ST-10002276,30227,2014-06-01,2014-06-06,13,166.72,2.0,0.0,41.68
CA-2014-131926,DW-13480,OFF-PA-10004082,30227,2014-06-01,2014-06-06,13,47.88,6.0,0.0,23.94
CA-2014-131926,DW-13480,OFF-AP-10002945,30227,2014-06-01,2014-06-06,13,1503.25,5.0,0.0,496.07
CA-2014-131926,DW-13480,OFF-PA-10000061,30227,2014-06-01,2014-06-06,13,25.92,4.0,0.0,12.44
CA-2016-154739,LH-17155,FUR-CH-10002965,30001,2016-12-10,2016-12-15,13,321.57,2.0,0.2,28.14
CA-2016-145625,KC-16540,OFF-PA-10004569,30233,2016-09-11,2016-09-17,14,7.61,1.0,0.0,3.58
CA-2016-145625,KC-16540,TEC-AC-10003832,30233,2016-09-11,2016-09-17,14,3347.37,13.0,0.0,636.0
CA-2016-146941,DL-13315,OFF-ST-10001228,30036,2016-12-10,2016-12-13,15,80.58,6.0,0.0,22.56
CA-2016-146941,DL-13315,OFF-EN-10003296,30036,2016-12-10,2016-12-13,15,361.92,4.0,0.0,162.86
US-2015-159982,DR-12880,FUR-FU-10002505,30067,2015-11-28,2015-12-04,14,12.13,9.0,0.6,-8.49
US-2015-159982,DR-12880,OFF-ST-10004804,30067,2015-11-28,2015-12-04,14,82.37,2.0,0.2,-19.56
US-2015-159982,DR-12880,OFF-ST-10001590,30067,2015-11-28,2015-12-04,14,53.92,5.0,0.2,4.04
US-2015-159982,DR-12880,TEC-PH-10001580,30067,2015-11-28,2015-12-04,14,647.9,6.0,0.2,56.69
CA-2017-163139,CC-12670,TEC-AC-10000290,30053,2017-12-01,2017-12-03,13,20.37,3.0,0.0,6.93
CA-2017-163139,CC-12670,OFF-ST-10002790,30053,2017-12-01,2017-12-03,13,221.55,3.0,0.0,6.65
CA-2017-163139,CC-12670,OFF-BI-10003460,30053,2017-12-01,2017-12-03,13,17.52,5.0,0.2,6.13
US-2017-155299,Dl-13600,OFF-AP-10002203,30244,2017-06-08,2017-06-12,14,1.62,2.0,0.8,-4.47
US-2014-106992,SB-20290,TEC-MA-10000822,30159,2014-09-19,2014-09-21,13,3059.98,3.0,0.4,-510.0
US-2014-106992,SB-20290,TEC-MA-10003353,30159,2014-09-19,2014-09-21,13,2519.96,7.0,0.4,-252.0
CA-2016-125318,RC-19825,TEC-PH-10001433,30049,2016-06-06,2016-06-13,14,328.22,4.0,0.2,28.72
CA-2015-155040,AH-10210,TEC-AC-10004469,30248,2015-11-10,2015-11-15,14,79.9,2.0,0.0,35.16
CA-2017-136826,CB-12535,OFF-AR-10003602,30249,2017-06-16,2017-06-20,14,14.02,3.0,0.2,4.73
CA-2016-111010,PG-18895,OFF-FA-10003472,30250,2016-01-22,2016-01-28,14,7.56,6.0,0.0,0.3
US-2017-145366,CA-12310,OFF-ST-10004180,30251,2017-12-09,2017-12-13,14,37.21,1.0,0.2,-7.44
US-2017-145366,CA-12310,OFF-EN-10004386,30251,2017-12-09,2017-12-13,14,57.58,3.0,0.2,21.59
CA-2017-163979,KH-16690,OFF-ST-10003208,30253,2017-12-28,2018-01-02,13,725.84,4.0,0.0,210.49
CA-2015-155334,HA-14920,TEC-AC-10003628,30001,2015-07-30,2015-07-31,15,209.93,7.0,0.0,92.37
CA-2015-155334,HA-14920,FUR-FU-10003274,30001,2015-07-30,2015-07-31,15,5.28,3.0,0.0,2.32
CA-2015-155334,HA-14920,OFF-BI-10002557,30001,2015-07-30,2015-07-31,15,10.92,3.0,0.2,4.1
CA-2017-118136,BB-10990,OFF-PA-10002615,30257,2017-09-16,2017-09-17,15,8.82,2.0,0.0,4.06
CA-2017-118136,BB-10990,OFF-AR-10001427,30257,2017-09-16,2017-09-17,15,5.98,1.0,0.0,1.55
CA-2017-132976,AG-10495,OFF-PA-10000673,30006,2017-10-13,2017-10-17,14,11.65,2.0,0.2,4.08
CA-2017-132976,AG-10495,OFF-PA-10004470,30006,2017-10-13,2017-10-17,14,18.18,4.0,0.2,5.91
CA-2017-132976,AG-10495,OFF-ST-10000876,30006,2017-10-13,2017-10-17,14,59.71,6.0,0.2,5.97
CA-2017-132976,AG-10495,OFF-LA-10002043,30006,2017-10-13,2017-10-17,14,24.84,3.0,0.2,8.69
US-2015-161991,SC-20725,OFF-BI-10004967,30061,2015-09-26,2015-09-28,13,2.08,5.0,0.8,-3.43
US-2015-161991,SC-20725,TEC-PH-10001760,30061,2015-09-26,2015-09-28,13,1114.4,7.0,0.2,376.11
CA-2015-130890,JO-15280,FUR-TA-10002903,30045,2015-11-02,2015-11-06,14,1038.84,5.0,0.2,51.94
CA-2015-130883,TB-21520,OFF-PA-10000474,30078,2015-09-26,2015-10-02,14,141.76,5.0,0.2,47.84
CA-2015-130883,TB-21520,TEC-AC-10001956,30078,2015-09-26,2015-10-02,14,239.8,5.0,0.2,47.96
CA-2015-130883,TB-21520,OFF-PA-10004100,30078,2015-09-26,2015-10-02,14,31.1,6.0,0.2,10.89
CA-2016-112697,AH-10195,OFF-BI-10000778,30269,2016-12-18,2016-12-20,13,254.06,7.0,0.7,-169.37
CA-2016-112697,AH-10195,OFF-AP-10002684,30269,2016-12-18,2016-12-20,13,194.53,2.0,0.2,24.32
CA-2016-112697,AH-10195,OFF-SU-10000646,30269,2016-12-18,2016-12-20,13,961.48,5.0,0.2,-204.31
CA-2016-110772,NZ-18565,OFF-FA-10002983,30096,2016-11-20,2016-11-24,13,19.1,7.0,0.2,6.68
CA-2016-110772,NZ-18565,OFF-LA-10004689,30096,2016-11-20,2016-11-24,13,18.5,8.0,0.2,6.24
CA-2016-110772,NZ-18565,TEC-AC-10002001,30096,2016-11-20,2016-11-24,13,255.98,2.0,0.2,54.4
CA-2016-110772,NZ-18565,FUR-BO-10004709,30096,2016-11-20,2016-11-24,13,86.97,3.0,0.5,-48.7
CA-2014-111451,KL-16555,FUR-FU-10004091,30276,2014-12-26,2014-12-28,15,300.42,8.0,0.2,78.86
CA-2014-111451,KL-16555,FUR-CH-10001891,30276,2014-12-26,2014-12-28,15,230.35,3.0,0.2,20.16
CA-2014-111451,KL-16555,FUR-FU-10002918,30276,2014-12-26,2014-12-28,15,218.35,3.0,0.2,-24.56
CA-2014-111451,KL-16555,OFF-BI-10004593,30276,2014-12-26,2014-12-28,15,78.6,5.0,0.7,-62.88
CA-2014-111451,KL-16555,OFF-FA-10004854,30276,2014-12-26,2014-12-28,15,27.55,3.0,0.2,9.3
CA-2016-142545,JD-15895,OFF-PA-10002105,30281,2016-10-28,2016-11-03,14,32.4,5.0,0.0,15.55
CA-2016-142545,JD-15895,OFF-ST-10002756,30281,2016-10-28,2016-11-03,14,1082.48,8.0,0.0,10.82
CA-2016-142545,JD-15895,OFF-PA-10004243,30281,2016-10-28,2016-11-03,14,56.91,3.0,0.0,27.32
CA-2016-142545,JD-15895,FUR-FU-10001861,30281,2016-10-28,2016-11-03,14,77.6,4.0,0.0,38.02
CA-2016-142545,JD-15895,OFF-BI-10002706,30281,2016-10-28,2016-11-03,14,14.28,1.0,0.0,6.57
US-2017-152380,JH-15910,FUR-TA-10002533,30067,2017-11-19,2017-11-23,14,219.08,3.0,0.5,-131.45
CA-2015-144253,AS-10225,FUR-FU-10002671,30036,2015-05-04,2015-05-09,13,26.8,2.0,0.0,12.86
CA-2014-130960,KB-16600,OFF-AR-10003651,30288,2014-12-30,2015-01-04,14,9.84,3.0,0.0,2.85
CA-2014-111003,CR-12625,OFF-BI-10001072,30289,2014-06-01,2014-06-06,14,45.48,3.0,0.0,20.92
CA-2014-111003,CR-12625,OFF-AR-10002135,30289,2014-06-01,2014-06-06,14,289.2,6.0,0.0,83.87
CA-2017-126774,SH-20395,OFF-AR-10002804,30291,2017-04-15,2017-04-17,15,4.89,1.0,0.0,2.0
CA-2016-142902,BP-11185,FUR-FU-10001918,30292,2016-09-12,2016-09-14,13,15.14,4.0,0.2,3.59
CA-2016-142902,BP-11185,FUR-CH-10004086,30292,2016-09-12,2016-09-14,13,466.77,2.0,0.2,52.51
CA-2016-142902,BP-11185,FUR-FU-10001756,30292,2016-09-12,2016-09-14,13,15.23,1.0,0.2,1.71
CA-2016-142902,BP-11185,OFF-LA-10000634,30292,2016-09-12,2016-09-14,13,6.26,3.0,0.2,2.04
CA-2014-120887,TS-21205,FUR-FU-10001588,30296,2014-09-27,2014-10-03,14,87.54,3.0,0.0,37.64
CA-2014-167850,AG-10525,TEC-PH-10002398,30297,2014-08-09,2014-08-16,14,178.38,2.0,0.2,22.3
CA-2014-167850,AG-10525,OFF-PA-10001937,30297,2014-08-09,2014-08-16,14,15.55,3.0,0.2,5.44
CA-2014-164259,SP-20860,OFF-AR-10003373,30299,2014-12-28,2014-12-30,15,99.14,4.0,0.2,8.67
CA-2014-164973,NM-18445,FUR-CH-10002602,30036,2014-11-04,2014-11-09,14,135.88,1.0,0.1,24.16
CA-2014-164973,NM-18445,TEC-MA-10002927,30036,2014-11-04,2014-11-09,14,3991.98,2.0,0.0,1995.99
CA-2014-164973,NM-18445,TEC-PH-10004093,30036,2014-11-04,2014-11-09,14,275.94,6.0,0.0,80.02
CA-2014-164973,NM-18445,TEC-AC-10000892,30036,2014-11-04,2014-11-09,14,360.0,4.0,0.0,129.6
CA-2014-164973,NM-18445,OFF-ST-10002974,30036,2014-11-04,2014-11-09,14,43.57,1.0,0.0,13.07
CA-2014-156601,FA-14230,OFF-FA-10000624,30305,2014-09-19,2014-09-24,14,7.16,2.0,0.0,3.58
CA-2016-162138,GK-14620,OFF-BI-10004593,30306,2016-04-23,2016-04-27,14,251.52,6.0,0.2,81.74
CA-2016-162138,GK-14620,TEC-AC-10001908,30306,2016-04-23,2016-04-27,14,99.99,1.0,0.0,35.0
CA-2017-153339,DJ-13510,FUR-FU-10001967,30308,2017-11-03,2017-11-05,13,15.99,1.0,0.2,1.0
US-2016-141544,PO-18850,TEC-PH-10003645,30299,2016-08-30,2016-09-01,15,290.9,3.0,0.4,-67.88
US-2016-141544,PO-18850,OFF-ST-10000675,30299,2016-08-30,2016-09-01,15,54.22,2.0,0.2,3.39
US-2016-141544,PO-18850,FUR-CH-10003312,30299,2016-08-30,2016-09-01,15,786.74,4.0,0.3,-258.5
US-2016-141544,PO-18850,OFF-LA-10001074,30299,2016-08-30,2016-09-01,15,100.24,10.0,0.2,33.83
US-2016-141544,PO-18850,OFF-BI-10001524,30299,2016-08-30,2016-09-01,15,37.76,6.0,0.7,-27.69
US-2016-150147,JL-15850,TEC-PH-10004614,30144,2016-04-25,2016-04-29,13,82.8,2.0,0.4,-20.7
US-2016-150147,JL-15850,OFF-BI-10001153,30144,2016-04-25,2016-04-29,13,20.72,2.0,0.7,-13.82
US-2016-150147,JL-15850,OFF-BI-10001982,30144,2016-04-25,2016-04-29,13,4.9,3.0,0.7,-3.43
CA-2015-137946,DB-13615,OFF-BI-10001922,30143,2015-09-01,2015-09-04,13,4.75,1.0,0.2,1.6
CA-2015-137946,DB-13615,TEC-CO-10001449,30143,2015-09-01,2015-09-04,13,959.98,2.0,0.2,335.99
CA-2015-137946,DB-13615,OFF-BI-10004140,30143,2015-09-01,2015-09-04,13,14.37,4.0,0.2,4.49
CA-2014-129924,AC-10420,OFF-BI-10003314,30064,2014-07-12,2014-07-17,14,7.71,2.0,0.2,2.8
CA-2014-129924,AC-10420,FUR-TA-10004575,30064,2014-07-12,2014-07-17,14,698.35,3.0,0.2,-17.46
CA-2015-128167,KL-16645,OFF-FA-10000490,30322,2015-06-22,2015-06-26,13,4.96,4.0,0.0,2.33
CA-2014-122336,JD-15895,OFF-AR-10000122,30006,2014-04-13,2014-04-17,13,17.86,4.0,0.2,1.12
CA-2014-122336,JD-15895,OFF-BI-10003656,30006,2014-04-13,2014-04-17,13,509.97,10.0,0.7,-407.98
CA-2014-122336,JD-15895,OFF-FA-10002780,30006,2014-04-13,2014-04-17,13,30.99,13.0,0.2,10.07
CA-2014-122336,JD-15895,TEC-PH-10000702,30006,2014-04-13,2014-04-17,13,71.93,12.0,0.4,8.39
US-2015-120712,CS-12130,OFF-ST-10000107,30327,2015-12-20,2015-12-24,14,88.8,4.0,0.2,-2.22
CA-2017-169901,CC-12550,TEC-PH-10002293,30064,2017-06-15,2017-06-19,14,47.98,3.0,0.2,4.8
CA-2017-134306,TD-20995,OFF-AR-10004027,30329,2017-07-08,2017-07-12,14,7.56,3.0,0.0,3.1
CA-2017-134306,TD-20995,OFF-PA-10000249,30329,2017-07-08,2017-07-12,14,24.56,2.0,0.0,11.54
CA-2017-134306,TD-20995,OFF-AR-10001374,30329,2017-07-08,2017-07-12,14,12.96,2.0,0.0,4.15
CA-2016-129714,AB-10060,TEC-AC-10000290,30053,2016-09-01,2016-09-03,15,6.79,1.0,0.0,2.31
CA-2016-129714,AB-10060,OFF-PA-10001970,30053,2016-09-01,2016-09-03,15,24.56,2.0,0.0,11.54
CA-2016-129714,AB-10060,OFF-BI-10002160,30053,2016-09-01,2016-09-03,15,3.05,1.0,0.2,1.07
CA-2016-129714,AB-10060,OFF-BI-10004995,30053,2016-09-01,2016-09-03,15,4355.17,4.0,0.2,1415.43
CA-2016-138520,JL-15505,FUR-BO-10002268,30093,2016-04-08,2016-04-13,14,388.7,6.0,0.2,-4.86
CA-2016-138520,JL-15505,OFF-EN-10001137,30093,2016-04-08,2016-04-13,14,8.26,2.0,0.0,3.8
CA-2016-138520,JL-15505,OFF-AR-10002399,30093,2016-04-08,2016-04-13,14,17.04,4.0,0.0,6.99
CA-2016-138520,JL-15505,OFF-PA-10002713,30093,2016-04-08,2016-04-13,14,34.4,5.0,0.0,15.82
CA-2016-130001,HK-14890,OFF-PA-10002666,30089,2016-04-23,2016-04-28,14,36.24,5.0,0.2,11.33
CA-2017-155698,VB-21745,OFF-AP-10001124,30342,2017-03-08,2017-03-11,15,647.84,8.0,0.0,168.44
CA-2017-155698,VB-21745,OFF-LA-10001158,30342,2017-03-08,2017-03-11,15,20.7,2.0,0.0,9.94
CA-2017-144904,KW-16435,OFF-LA-10001158,30053,2017-09-25,2017-10-01,14,20.7,2.0,0.0,9.94
CA-2017-144904,KW-16435,FUR-CH-10000785,30053,2017-09-25,2017-10-01,14,488.65,3.0,0.1,86.87
CA-2017-144904,KW-16435,OFF-AR-10003732,30053,2017-09-25,2017-10-01,14,5.56,2.0,0.0,1.45
CA-2017-144904,KW-16435,FUR-FU-10000023,30053,2017-09-25,2017-10-01,14,47.12,8.0,0.0,20.73
CA-2014-123344,JD-16060,OFF-ST-10001713,30001,2014-09-24,2014-09-29,14,211.96,4.0,0.0,8.48
CA-2016-155516,MK-17905,OFF-BI-10002412,30349,2016-10-21,2016-10-21,16,23.2,4.0,0.0,10.44
CA-2016-155516,MK-17905,OFF-SU-10001225,30349,2016-10-21,2016-10-21,16,7.36,2.0,0.0,0.15
CA-2016-155516,MK-17905,OFF-ST-10002406,30349,2016-10-21,2016-10-21,16,104.79,7.0,0.0,29.34
CA-2016-155516,MK-17905,FUR-BO-10002545,30349,2016-10-21,2016-10-21,16,1043.92,4.0,0.0,271.42
CA-2017-104745,GT-14755,OFF-PA-10002036,30353,2017-05-29,2017-06-04,14,25.92,5.0,0.2,9.4
CA-2017-104745,GT-14755,OFF-ST-10002205,30353,2017-05-29,2017-06-04,14,53.42,3.0,0.2,4.67
US-2014-119137,AG-10900,OFF-BI-10001982,30355,2014-07-23,2014-07-27,14,8.16,5.0,0.7,-5.71
US-2014-119137,AG-10900,TEC-AC-10003911,30355,2014-07-23,2014-07-27,14,1023.94,8.0,0.2,179.19
US-2014-119137,AG-10900,OFF-AR-10000658,30355,2014-07-23,2014-07-27,14,9.24,1.0,0.2,0.92
US-2014-119137,AG-10900,TEC-AC-10002076,30355,2014-07-23,2014-07-27,14,479.04,10.0,0.2,-29.94
US-2016-134656,MM-18280,OFF-PA-10003039,30359,2016-09-28,2016-10-01,15,99.14,4.0,0.2,30.98
US-2017-134481,AR-10405,FUR-TA-10004915,30360,2017-08-27,2017-09-01,14,1488.42,7.0,0.3,-297.68
CA-2015-130792,RA-19915,OFF-AP-10000696,30017,2015-04-28,2015-05-05,14,8.65,3.0,0.8,-20.33
CA-2015-130792,RA-19915,OFF-ST-10003327,30017,2015-04-28,2015-05-05,14,23.83,3.0,0.2,2.68
CA-2015-130792,RA-19915,OFF-BI-10000309,30017,2015-04-28,2015-05-05,14,12.18,4.0,0.8,-18.87
CA-2016-134775,AS-10285,OFF-PA-10004734,30001,2016-10-28,2016-10-29,15,50.96,7.0,0.0,25.48
CA-2016-134775,AS-10285,OFF-BI-10002225,30001,2016-10-28,2016-10-29,15,49.54,3.0,0.2,17.34
CA-2015-125395,LA-16780,TEC-AC-10004708,30288,2015-06-26,2015-06-29,13,41.9,2.0,0.0,8.8
US-2015-168935,DO-13435,FUR-TA-10000617,30367,2015-11-27,2015-12-02,14,375.46,3.0,0.45,-157.01
US-2015-168935,DO-13435,TEC-AC-10002335,30367,2015-11-27,2015-12-02,14,83.98,3.0,0.2,-1.05
CA-2015-122756,DK-13225,TEC-MA-10001681,30006,2015-12-03,2015-12-07,14,482.34,4.0,0.7,-337.64
CA-2015-122756,DK-13225,FUR-FU-10001935,30006,2015-12-03,2015-12-07,14,2.96,1.0,0.2,0.78
CA-2014-115973,NG-18430,OFF-AR-10004757,30251,2014-11-24,2014-11-26,15,2.62,1.0,0.2,0.43
CA-2017-101798,MV-18190,OFF-BI-10000050,30053,2017-12-11,2017-12-15,14,23.36,4.0,0.2,7.88
CA-2017-101798,MV-18190,TEC-AC-10001998,30053,2017-12-11,2017-12-15,14,39.98,2.0,0.0,13.59
US-2014-135972,JG-15115,TEC-PH-10003012,30374,2014-09-21,2014-09-23,13,246.38,2.0,0.2,27.72
US-2014-135972,JG-15115,TEC-CO-10002313,30374,2014-09-21,2014-09-23,13,1799.97,3.0,0.0,701.99
US-2014-134971,BP-11095,OFF-BI-10003982,30376,2014-06-07,2014-06-10,13,12.46,3.0,0.8,-20.56
CA-2017-102946,VP-21730,OFF-BI-10004492,30377,2017-06-30,2017-07-05,14,75.79,3.0,0.2,25.58
CA-2017-165603,SS-20140,OFF-ST-10000798,30378,2017-10-17,2017-10-19,13,49.96,2.0,0.0,9.49
CA-2017-165603,SS-20140,OFF-PA-10002552,30378,2017-10-17,2017-10-19,13,12.96,2.0,0.0,6.22
CA-2015-122259,HP-14815,OFF-SU-10002573,30054,2015-10-31,2015-11-04,14,70.12,4.0,0.0,21.04
CA-2016-108987,AG-10675,OFF-ST-10001580,30159,2016-09-08,2016-09-10,13,35.95,3.0,0.2,3.6
CA-2016-108987,AG-10675,FUR-BO-10004834,30159,2016-09-08,2016-09-10,13,2396.27,4.0,0.32,-317.15
CA-2016-108987,AG-10675,OFF-ST-10000934,30159,2016-09-08,2016-09-10,13,131.14,4.0,0.2,-32.78
CA-2016-108987,AG-10675,TEC-AC-10000158,30159,2016-09-08,2016-09-10,13,57.58,2.0,0.2,0.72
CA-2014-113166,LF-17185,OFF-PA-10001947,30385,2014-12-24,2014-12-26,15,9.57,2.0,0.2,3.47
CA-2014-155208,SP-20650,OFF-AR-10003478,30386,2014-04-16,2014-04-20,14,39.07,6.0,0.2,9.77
CA-2017-117933,RF-19840,OFF-AP-10004249,30036,2017-12-24,2017-12-29,14,35.91,3.0,0.0,9.7
CA-2017-117457,KH-16510,TEC-AC-10000158,30253,2017-12-08,2017-12-12,14,179.95,5.0,0.0,37.79
CA-2017-117457,KH-16510,TEC-CO-10004115,30253,2017-12-08,2017-12-12,14,1199.98,3.0,0.2,434.99
CA-2017-117457,KH-16510,OFF-PA-10003724,30253,2017-12-08,2017-12-12,14,27.15,5.0,0.0,13.3
CA-2017-117457,KH-16510,FUR-TA-10002041,30253,2017-12-08,2017-12-12,14,1004.02,7.0,0.2,-112.95
CA-2017-117457,KH-16510,OFF-PA-10002893,30253,2017-12-08,2017-12-12,14,9.68,1.0,0.0,4.65
CA-2017-117457,KH-16510,OFF-LA-10003766,30253,2017-12-08,2017-12-12,14,28.35,9.0,0.0,13.61
CA-2017-117457,KH-16510,OFF-PA-10001970,30253,2017-12-08,2017-12-12,14,55.98,1.0,0.0,27.43
CA-2017-117457,KH-16510,FUR-BO-10001972,30253,2017-12-08,2017-12-12,14,1336.83,13.0,0.15,31.45
CA-2017-117457,KH-16510,FUR-CH-10003956,30253,2017-12-08,2017-12-12,14,113.57,2.0,0.2,-18.45
CA-2017-142636,KC-16675,OFF-PA-10000157,30139,2017-11-03,2017-11-07,14,139.86,7.0,0.0,65.73
CA-2017-142636,KC-16675,FUR-CH-10001891,30139,2017-11-03,2017-11-07,14,307.14,4.0,0.2,26.87
CA-2017-122105,CJ-12010,OFF-AR-10004344,30399,2017-06-24,2017-06-28,14,95.92,8.0,0.0,25.9
CA-2016-148796,PB-19150,FUR-CH-10004886,30045,2016-04-14,2016-04-18,14,383.8,5.0,0.2,38.38
CA-2017-154816,VB-21745,OFF-PA-10003845,30401,2017-11-06,2017-11-10,14,5.78,1.0,0.0,2.83
CA-2017-110478,SP-20860,OFF-AR-10001573,30143,2017-03-04,2017-03-09,14,9.32,4.0,0.0,2.7
CA-2017-110478,SP-20860,OFF-EN-10000483,30143,2017-03-04,2017-03-09,14,15.25,1.0,0.0,7.02
CA-2014-142048,JE-15745,TEC-AC-10004114,30404,2014-06-22,2014-06-25,15,196.75,6.0,0.2,56.57
CA-2017-125388,MP-17965,FUR-FU-10004712,30405,2017-10-19,2017-10-23,14,56.56,4.0,0.0,14.71
CA-2017-125388,MP-17965,OFF-ST-10000918,30405,2017-10-19,2017-10-23,14,32.7,3.0,0.0,8.5
CA-2017-155705,NF-18385,FUR-CH-10000015,30407,2017-08-21,2017-08-23,13,866.4,4.0,0.0,225.26
CA-2017-149160,JM-15265,FUR-FU-10003347,30408,2017-11-23,2017-11-26,13,28.4,2.0,0.0,11.08
CA-2017-149160,JM-15265,OFF-BI-10001543,30408,2017-11-23,2017-11-26,13,287.92,8.0,0.0,138.2
CA-2014-101476,SD-20485,TEC-MA-10000029,30410,2014-09-12,2014-09-13,15,69.99,1.0,0.0,30.1
CA-2017-152275,KH-16630,OFF-AR-10000369,30147,2017-10-01,2017-10-08,14,6.67,6.0,0.2,0.5
US-2016-123750,RB-19795,OFF-BI-10004584,30412,2016-04-15,2016-04-21,14,189.59,2.0,0.7,-145.35
US-2016-123750,RB-19795,TEC-AC-10004659,30412,2016-04-15,2016-04-21,14,408.74,7.0,0.2,76.64
US-2016-123750,RB-19795,OFF-ST-10000617,30412,2016-04-15,2016-04-21,14,4.77,2.0,0.2,-0.77
CA-2016-127369,DB-13060,OFF-ST-10003306,30329,2016-06-06,2016-06-07,15,714.3,5.0,0.0,207.15
US-2014-150574,MK-18160,OFF-BI-10000773,30417,2014-12-19,2014-12-25,14,4.81,2.0,0.7,-3.69
US-2014-150574,MK-18160,TEC-AC-10002600,30417,2014-12-19,2014-12-25,14,247.8,5.0,0.2,-18.59
CA-2016-147375,PO-19180,TEC-MA-10002937,30067,2016-06-12,2016-06-14,13,1007.98,3.0,0.3,43.2
CA-2016-147375,PO-19180,OFF-PA-10001970,30067,2016-06-12,2016-06-14,13,313.49,7.0,0.2,113.64
CA-2017-130043,BB-11545,OFF-PA-10002230,30061,2017-09-15,2017-09-19,14,31.87,8.0,0.2,11.55
CA-2017-157252,CV-12805,FUR-CH-10003396,30036,2017-01-20,2017-01-23,13,207.85,3.0,0.1,2.31
CA-2016-115756,PK-19075,FUR-FU-10000246,30208,2016-09-05,2016-09-07,13,12.22,1.0,0.0,3.67
CA-2016-115756,PK-19075,OFF-ST-10000060,30208,2016-09-05,2016-09-07,13,194.94,3.0,0.0,23.39
CA-2016-115756,PK-19075,OFF-ST-10003058,30208,2016-09-05,2016-09-07,13,70.95,3.0,0.0,20.58
CA-2016-115756,PK-19075,OFF-PA-10002222,30208,2016-09-05,2016-09-07,13,91.36,4.0,0.0,42.03
CA-2016-115756,PK-19075,FUR-CH-10002372,30208,2016-09-05,2016-09-07,13,242.94,3.0,0.0,29.15
CA-2016-115756,PK-19075,OFF-LA-10001317,30208,2016-09-05,2016-09-07,13,22.05,7.0,0.0,10.58
CA-2017-154214,TB-21595,FUR-FU-10000206,30429,2017-03-20,2017-03-25,13,2.91,1.0,0.0,1.37
CA-2016-166674,RB-19360,OFF-AR-10000588,30430,2016-04-01,2016-04-03,13,59.52,3.0,0.0,15.48
CA-2016-166674,RB-19360,OFF-ST-10001469,30430,2016-04-01,2016-04-03,13,161.94,3.0,0.0,9.72
CA-2016-166674,RB-19360,OFF-AR-10001953,30430,2016-04-01,2016-04-03,13,263.88,6.0,0.0,71.25
CA-2016-166674,RB-19360,OFF-AR-10003156,30430,2016-04-01,2016-04-03,13,30.48,3.0,0.0,7.92
CA-2016-166674,RB-19360,OFF-AR-10004974,30430,2016-04-01,2016-04-03,13,9.84,3.0,0.0,2.85
CA-2016-166674,RB-19360,TEC-PH-10002365,30430,2016-04-01,2016-04-03,13,35.12,4.0,0.0,9.13
CA-2017-147277,EB-13705,FUR-TA-10001539,30183,2017-10-20,2017-10-24,14,284.36,2.0,0.4,-75.83
CA-2017-147277,EB-13705,OFF-ST-10000142,30183,2017-10-20,2017-10-24,14,665.41,2.0,0.2,66.54
CA-2016-100153,KH-16630,TEC-AC-10001772,30438,2016-12-13,2016-12-17,14,63.88,4.0,0.0,24.91
US-2014-110674,SC-20095,FUR-CH-10000225,30439,2014-02-12,2014-02-18,14,129.57,2.0,0.2,-24.29
